x,y,VCP0.32f30000h1,VCP0.71f30000h1,VCP1.18f30000h1,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
659472.655,5085362.08,-3.395,-0.7150000000000001,4.41,0,-1.4999999999999998,0.9399999999999992,3.854999999999999
659472.605,5085361.615,-2.34,-0.51,4.495,0,-1.6849999999999996,1.3049999999999993,3.834999999999999
659472.52,5085361.1,-3.79,-0.3299999999999999,4.52,0,-1.5299999999999998,1.364999999999999,4.049999999999999
659472.405,5085360.54,-3.915,-0.355,4.529999999999999,0,-1.795,1.2999999999999994,4.099999999999999
659472.29,5085360.029999999,-2.32,-0.145,4.5,0,-1.7399999999999998,0.8899999999999992,3.899999999999999
659472.1699999999,5085359.565,-2.32,0.055,4.38,0,-1.4899999999999998,0.8499999999999992,3.964999999999999
659472.085,5085359.1,-2.26,-0.27,4.494999999999999,0,-1.525,1.214999999999999,3.945
659472.035,5085358.635,-2.1300000000000003,-0.54,4.48,0,-1.895,1.064999999999999,3.8249999999999993
659472.01,5085358.4,-0.0249999999999999,-0.785,3.9,0,-1.895,1.064999999999999,3.8249999999999993
659472.01,5085358.4,-0.0249999999999999,-0.785,3.9,0,-1.895,1.064999999999999,3.8249999999999993
659472.04,5085358.355,-4.58,-0.43,4.065,0,-1.895,1.064999999999999,3.8249999999999993
659472.105,5085358.265,-10.785,0.255,4.390000000000001,0,-1.895,1.064999999999999,3.8249999999999993
659472.21,5085357.945,-10.765,-0.445,4.135,0,-2.0699999999999994,0.9499999999999992,3.84
659472.315,5085357.625,-5.505,-0.6799999999999999,4.03,0,-1.825,0.9499999999999992,3.98
659472.385,5085357.535,-0.6100000000000001,0.105,4.300000000000001,0,-1.825,0.9499999999999992,3.98
659472.3600000001,5085357.300000001,-3.46,-0.605,4.215,0,-1.825,0.9499999999999992,3.98
659472.27,5085356.925000001,-5.24,-1.22,4.04,0,-1.755,0.8249999999999991,3.975
659472.215,5085356.555,-3.375,-0.6799999999999999,4.025,0,-2.1,0.9299999999999992,3.84
659472.165,5085356.09,-2.785,-0.4649999999999999,4.19,0,-2.26,0.9249999999999992,3.869999999999999
659472.0900000001,5085355.255,-2.16,-0.685,4.105,0,-2.1,0.8749999999999991,3.869999999999999
659472.015,5085354.42,-3.985,-0.775,3.895,0,-2.29,0.7599999999999991,3.955
659471.965,5085353.859999999,-4.705,-1.03,3.945,0,-2.245,1.0249999999999992,4.0
659471.915,5085353.305,-3.055,-1.075,4.02,0,-2.23,0.9199999999999992,4.0
659471.8300000001,5085352.75,-3.06,-1.115,3.975,0,-2.265,0.5749999999999992,3.84
659471.7150000001,5085352.19,-2.6,-1.15,3.995,0,-2.265,0.5749999999999992,3.84
659471.6000000001,5085351.63,-3.335,-1.06,3.855,0,-2.2,0.7299999999999991,3.86
659471.4850000001,5085351.07,-2.8600000000000003,-1.185,3.835,0,-1.895,0.9949999999999992,4.055
659471.405,5085350.51,-3.875,-1.025,3.875,0,-2.015,0.5499999999999992,4.074999999999999
659471.355,5085349.955,-4.46,-1.14,3.83,0,-1.975,0.1349999999999991,3.725
